x1,x2,x3,x4
0.008077416568994522,0.15042017493396997,0.5554619934409857,0.16160063073039055
0.8540278114378452,0.15042017493396997,0.5554619934409857,0.16160063073039055
0.008077416568994522,0.8906399887055159,0.5554619934409857,0.16160063073039055
0.008077416568994522,0.15042017493396997,0.873716851696372,0.16160063073039055
0.008077416568994522,0.15042017493396997,0.5554619934409857,0.7468407098203897
0.8540278114378452,0.8906399887055159,0.873716851696372,0.7468407098203897
0.7911919122561812,0.9336648508906364,0.11406877916306257,0.8372511491179466
0.36260122526437044,0.9336648508906364,0.11406877916306257,0.8372511491179466
0.7911919122561812,0.07359906006604433,0.11406877916306257,0.8372511491179466
0.7911919122561812,0.9336648508906364,0.31897888612002134,0.8372511491179466
0.7911919122561812,0.9336648508906364,0.11406877916306257,0.2939451402053237
0.36260122526437044,0.07359906006604433,0.31897888612002134,0.2939451402053237
0.6176011236384511,0.2923752535134554,0.963581494987011,0.3635790925472975
0.02384414616972208,0.2923752535134554,0.963581494987011,0.3635790925472975
0.6176011236384511,0.27739386167377234,0.963581494987011,0.3635790925472975
0.6176011236384511,0.2923752535134554,0.6242559850215912,0.3635790925472975
0.6176011236384511,0.2923752535134554,0.963581494987011,0.00598479900509119
0.02384414616972208,0.27739386167377234,0.6242559850215912,0.00598479900509119
0.33791795186698437,0.513128156773746,0.3971574129536748,0.633228013291955
0.501592181622982,0.513128156773746,0.3971574129536748,0.633228013291955
0.33791795186698437,0.694653544574976,0.3971574129536748,0.633228013291955
0.33791795186698437,0.513128156773746,0.0695235999301076,0.633228013291955
0.33791795186698437,0.513128156773746,0.3971574129536748,0.9590944461524487
0.501592181622982,0.694653544574976,0.0695235999301076,0.9590944461524487
0.493877362459898,0.40178227704018354,0.12506493367254734,0.5867002215236425
0.6883000936359167,0.40178227704018354,0.12506493367254734,0.5867002215236425
0.493877362459898,0.8715055035427213,0.12506493367254734,0.5867002215236425
0.493877362459898,0.40178227704018354,0.7493084771558642,0.5867002215236425
0.493877362459898,0.40178227704018354,0.12506493367254734,0.16597150638699532
0.6883000936359167,0.8715055035427213,0.7493084771558642,0.16597150638699532
0.7146672150120139,0.6850349400192499,0.6992967268452048,0.41103002615273
0.21201427932828665,0.6850349400192499,0.6992967268452048,0.41103002615273
0.7146672150120139,0.16329027526080608,0.6992967268452048,0.41103002615273
0.7146672150120139,0.6850349400192499,0.19460867904126644,0.41103002615273
0.7146672150120139,0.6850349400192499,0.6992967268452048,0.8689282620325685
0.21201427932828665,0.16329027526080608,0.19460867904126644,0.8689282620325685
0.8843532102182508,0.04107290506362915,0.3461269326508045,0.8847169913351536
0.42406226228922606,0.04107290506362915,0.3461269326508045,0.8847169913351536
0.8843532102182508,0.48476122692227364,0.3461269326508045,0.8847169913351536
0.8843532102182508,0.04107290506362915,0.9988782377913594,0.8847169913351536
0.8843532102182508,0.04107290506362915,0.3461269326508045,0.5811434080824256
0.42406226228922606,0.48476122692227364,0.9988782377913594,0.5811434080824256
0.16794072650372982,0.7618182981386781,0.7953278431668878,0.11505793035030365
0.917932877317071,0.7618182981386781,0.7953278431668878,0.11505793035030365
0.16794072650372982,0.5422186842188239,0.7953278431668878,0.11505793035030365
0.16794072650372982,0.7618182981386781,0.44416868686676025,0.11505793035030365
0.16794072650372982,0.7618182981386781,0.7953278431668878,0.3780955392867327
0.917932877317071,0.5422186842188239,0.44416868686676025,0.3780955392867327
0.20972079690545797,0.31383077800273895,0.30258525069803,0.44007890205830336
0.31074393074959517,0.31383077800273895,0.30258525069803,0.44007890205830336
0.20972079690545797,0.6612438298761845,0.30258525069803,0.44007890205830336
0.20972079690545797,0.31383077800273895,0.6328268107026815,0.44007890205830336
0.20972079690545797,0.31383077800273895,0.30258525069803,0.19746999442577362
0.31074393074959517,0.6612438298761845,0.6328268107026815,0.19746999442577362
0.9889308251440525,0.6008673841133714,0.8690094519406557,0.5610616868361831
0.7890331763774157,0.6008673841133714,0.8690094519406557,0.5610616868361831
0.9889308251440525,0.37330429162830114,0.8690094519406557,0.5610616868361831
0.9889308251440525,0.6008673841133714,0.17192852031439543,0.5610616868361831
0.9889308251440525,0.6008673841133714,0.8690094519406557,0.7754274727776647
0.7890331763774157,0.37330429162830114,0.17192852031439543,0.7754274727776647
0.6629946809262037,0.23461555223912,0.21059782151132822,0.01910677645355463
0.5750711839646101,0.23461555223912,0.21059782151132822,0.01910677645355463
0.6629946809262037,0.04011472035199404,0.21059782151132822,0.01910677645355463
0.6629946809262037,0.23461555223912,0.8843406289815903,0.01910677645355463
0.6629946809262037,0.23461555223912,0.21059782151132822,0.5476941717788577
0.5750711839646101,0.04011472035199404,0.8843406289815903,0.5476941717788577
0.3794072838500142,0.9591448847204447,0.6519909165799618,0.9840784864500165
0.08308622147887945,0.9591448847204447,0.6519909165799618,0.9840784864500165
0.3794072838500142,0.9866245668381453,0.6519909165799618,0.9840784864500165
0.3794072838500142,0.9591448847204447,0.4234516741707921,0.9840784864500165
0.3794072838500142,0.9591448847204447,0.6519909165799618,0.4696446415036917
0.08308622147887945,0.9866245668381453,0.4234516741707921,0.4696446415036917
0.28832439985126257,0.06271249242126942,0.8877064390107989,0.8116201246157289
0.14491392765194178,0.06271249242126942,0.8877064390107989,0.8116201246157289
0.28832439985126257,0.5717355003580451,0.8877064390107989,0.8116201246157289
0.28832439985126257,0.06271249242126942,0.7596696866676211,0.8116201246157289
0.28832439985126257,0.06271249242126942,0.8877064390107989,0.6552818398922682
0.14491392765194178,0.5717355003580451,0.7596696866676211,0.6552818398922682
0.5052100233733654,0.8497415883466601,0.43850564770400524,0.19065725523978472
0.6383654028177261,0.8497415883466601,0.43850564770400524,0.19065725523978472
0.5052100233733654,0.39274369552731514,0.43850564770400524,0.19065725523978472
0.5052100233733654,0.8497415883466601,0.29874846898019314,0.19065725523978472
0.5052100233733654,0.8497415883466601,0.43850564770400524,0.327385070733726
0.6383654028177261,0.39274369552731514,0.29874846898019314,0.327385070733726
0.8350510206073523,0.4856734285131097,0.6088751303032041,0.7325970185920596
0.975130271166563,0.4856734285131097,0.6088751303032041,0.7325970185920596
0.8350510206073523,0.1928550135344267,0.6088751303032041,0.7325970185920596
0.8350510206073523,0.4856734285131097,0.5082609476521611,0.7325970185920596
0.8350510206073523,0.4856734285131097,0.6088751303032041,0.09949155617505312
0.975130271166563,0.1928550135344267,0.5082609476521611,0.09949155617505312
0.11473407316952944,0.7102107480168343,0.03464321792125702,0.26763568725436926
0.49928076285868883,0.7102107480168343,0.03464321792125702,0.26763568725436926
0.11473407316952944,0.7794405268505216,0.03464321792125702,0.26763568725436926
